mal_id,weekId,title,english_title,seriesName,ups,comment_count,episode,Year,season,airsDayOfWeek
40608,200,Muv-Luv Alternative,Muv-Luv Alternative,,296,183,3,2021,fall,
40682,200,Kingdom 3,Kingdom Season 3,Romance of Three Kingdoms 3D,292,33,26,2021,spring,Tuesday
49040,200,Lupin III: Part VI,LUPIN THE 3rd PART 6,,279,72,1,2021,fall,
49854,200,Getsuyoubi no Tawawa 2,Tawawa on Monday 2,,266,39,5,2021,winter,
42587,200,Yuuki Yuuna wa Yuusha de Aru: Dai-Mankai no Shou,Yuki Yuna is a Hero: The Great Mankai Chapter,,182,54,3,2021,fall,
44275,200,SELECTION PROJECT,Selection Project,,169,70,3,2021,fall,
44274,200,Puraore!: PRIDE OF ORANGE,PuraOre! ~Pride of Orange~,,150,60,3,2021,fall,
48858,200,180-byou de Kimi no Mimi wo Shiawase ni Dekiru ka?,,,141,47,1,2021,fall,
41946,200,Shuumatsu no Harem,World's End Harem,,128,71,1,2021,fall,
49263,200,Yakunara Mug Cup Mo: Niban Kama,Let's Make a Mug Too 2,,128,29,3,2021,fall,
48775,200,Kaginado,KAGINADO,,127,59,2,2021,fall,
48644,200,Gyakuten Sekai no Denchi Shoujo,RUMBLE GARANNDOLL,,118,38,2,2021,fall,
48466,200,Kyoukai Senki,AMAIM Warrior at the Borderline,,118,57,3,2021,fall,
49730,200,Pokémon Evolutions,Pokémon Evolutions,,114,9,4,2021,fall,
34566,200,Boruto: Naruto Next Generations,Boruto: Naruto Next Generations,Boruto: Naruto Next Generations,84,57,220,2021,fall,Sunday
40906,200,Dragon Quest: Dai no Daibouken,Dragon Quest: The Adventure of Dai,,82,30,53,2021,fall,
44387,200,Sankaku Mado no Sotogawa wa Yoru,The Night Beyond the Tricornered Window,,74,27,3,2021,fall,
44191,200,Tropical-Rouge! Precure,Tropical-Rouge! Pretty Cure,,64,47,33,2021,fall,
48680,200,Tesla Note,Tesla Note,,54,23,3,2021,fall,
48567,200,Visual Prison,VISUAL PRISON,,45,17,2,2021,fall,
49292,200,Deep Insanity: THE LOST CHILD,Deep Insanity THE LOST CHILD,,45,23,2,2021,fall,
48776,200,Build Divide: Code Black,BUILD-DIVIDE -#000000- CODE BLACK,,43,21,2,2021,fall,
48492,200,SCARLET NEXUS,Scarlet Nexus,,41,13,17,2021,fall,
48505,200,Hanyou no Yashahime: Ni no Shou,Yashahime: Princess Half-Demon - The Second Act,,40,30,3,2021,fall,
39893,200,MUTEKING THE Dancing HERO,MUTEKING THE Dancing HERO,,39,17,3,2021,fall,
49123,200,BanG Dream! Garupa☆Pico Fever!,,,35,1,3,2021,fall,
38440,200,Shikizakura,Shikizakura,,28,16,2,2021,fall,
33737,200,Megaton-kyuu Musashi,,,22,5,3,2021,fall,
49285,200,Waccha PriMagi!,Waccha PriMagi!,,21,3,3,2021,fall,
45961,200,Assault Lily: FRUITS,,,14,2,7,2021,fall,
48862,200,Cardfight!! Vanguard: overDress Season 2,Cardfight!! Vanguard overDress Season 2,,5,3,3,2021,winter,
44273,200,Mewkledreamy Mix!,,,3,1,12,2021,fall,
45576,201,Mushoku Tensei: Isekai Ittara Honki Dasu Part 2,Mushoku Tensei: Jobless Reincarnation Part 2,,6344,1365,4,2021,fall,
48569,201,86: Eighty Six Part 2,86 EIGHTY-SIX Season 2,,3730,578,4,2021,fall,
48483,201,Mieruko-chan,Mieruko-chan,,3065,587,4,2021,fall,
47790,201,"Sekai Saikou no Ansatsusha, Isekai Kizoku ni Tensei suru",The World's Finest Assassin Gets Reincarnated in Another World as an Aristocrat,,2428,694,4,2021,fall,
40834,201,Ousama Ranking,Ranking of Kings,,2234,559,3,2021,fall,
48556,201,takt op.Destiny,takt op.Destiny,,2031,349,4,2021,fall,
48761,201,Saihate no Paladin,The Faraway Paladin,,1748,390,3,2021,fall,
44037,201,"Shin no Nakama janai to Yuusha no Party wo Oidasareta node, Henkyou de Slow Life suru Koto ni shimashita","Banished from the Hero’s Party, I Decided to Live a Quiet Life in the Countryside",,1259,313,4,2021,fall,
49926,201,Kimetsu no Yaiba 2,Demon Slayer: Kimetsu no Yaiba 2,,1197,124,3,2021,fall,
42351,201,Senpai ga Uzai Kouhai no Hanashi,My Senpai is Annoying,,1056,232,3,2021,fall,
48753,201,Jahy-sama wa Kujikenai!,The Great Jahy Will Not Be Defeated!,,835,82,12,2021,fall,
46093,201,Shiroi Suna no Aquatope,The aquatope on white sand,,758,137,17,2021,fall,
44961,201,Platinum End,Platinum End,,731,268,4,2021,fall,
48471,201,Tsuki to Laika to Nosferatu,Irina: The Vampire Cosmonaut,,726,145,4,2021,fall,
42544,201,Kaizoku Oujo,Fena: Pirate Princess,,625,336,12,2021,fall,
45055,201,Taishou Otome Otogibanashi,Taisho Otome Fairy Tale,,563,113,3,2021,fall,
49605,201,"Ganbare, Douki-chan",,,437,44,6,2021,fall,
49738,201,Heike Monogatari,The Heike Story,,434,79,7,2021,fall,
38192,201,Sakugan!!,SAKUGAN,,414,120,4,2021,fall,
48804,201,Isekai Shokudou 2,Restaurant to Another World 2,,376,127,4,2021,winter,
41833,201,Kyuuketsuki Sugu Shinu,The Vampire Dies in No Time,,369,43,4,2021,fall,
46985,201,Shinka no Mi: Shiranai Uchi ni Kachigumi Jinsei,"The Fruit of Evolution: Before I Knew It, My Life Had It Made",,359,104,4,2021,fall,
44940,201,World Trigger 3rd Season,World Trigger Season 3,,354,97,3,2021,spring,
46352,201,Blue Period,Blue Period,,346,32,5,2021,fall,
46352,201,Blue Period,Blue Period,,322,40,4,2021,fall,
48926,201,"Komi-san wa, Komyushou desu.",Komi Can’t Communicate,,282,56,4,2021,fall,
49854,201,Getsuyoubi no Tawawa 2,Tawawa on Monday 2,,245,39,6,2021,winter,
40608,201,Muv-Luv Alternative,Muv-Luv Alternative,,229,128,4,2021,fall,
00021,201,One Piece,One Piece,One Piece,227,27,996,2021,fall,Sunday
42587,201,Yuuki Yuuna wa Yuusha de Aru: Dai-Mankai no Shou,Yuki Yuna is a Hero: The Great Mankai Chapter,,171,71,4,2021,fall,
49040,201,Lupin III: Part VI,LUPIN THE 3rd PART 6,,168,32,2,2021,fall,
44275,201,SELECTION PROJECT,Selection Project,,144,57,4,2021,fall,
49263,201,Yakunara Mug Cup Mo: Niban Kama,Let's Make a Mug Too 2,,129,33,4,2021,fall,
48644,201,Gyakuten Sekai no Denchi Shoujo,RUMBLE GARANNDOLL,,126,30,3,2021,fall,
49515,201,Digimon Ghost Game,Digimon Ghost Game,,118,31,3,2021,fall,
44274,201,Puraore!: PRIDE OF ORANGE,PuraOre! ~Pride of Orange~,,118,48,4,2021,fall,
48466,201,Kyoukai Senki,AMAIM Warrior at the Borderline,,114,61,4,2021,fall,
48775,201,Kaginado,KAGINADO,,101,45,3,2021,fall,
40906,201,Dragon Quest: Dai no Daibouken,Dragon Quest: The Adventure of Dai,,88,31,54,2021,fall,
42205,201,SHAMAN KING (2021),SHAMAN KING (2021),,69,10,28,2021,fall,
44387,201,Sankaku Mado no Sotogawa wa Yoru,The Night Beyond the Tricornered Window,,54,28,4,2021,fall,
49292,201,Deep Insanity: THE LOST CHILD,Deep Insanity THE LOST CHILD,,49,20,3,2021,fall,
48776,201,Build Divide: Code Black,BUILD-DIVIDE -#000000- CODE BLACK,,48,18,3,2021,fall,
48505,201,Hanyou no Yashahime: Ni no Shou,Yashahime: Princess Half-Demon - The Second Act,,43,34,4,2021,fall,
39893,201,MUTEKING THE Dancing HERO,MUTEKING THE Dancing HERO,,40,16,4,2021,fall,
49505,201,Deji Meets Girl,,,37,11,1,2021,fall,
41556,201,Maiko-san Chi no Makanai-san,,,33,8,9,2021,fall,
49505,201,Deji Meets Girl,,,32,5,4,2021,fall,
44191,201,Tropical-Rouge! Precure,Tropical-Rouge! Pretty Cure,,30,17,34,2021,fall,
48567,201,Visual Prison,VISUAL PRISON,,29,13,3,2021,fall,
34566,201,Boruto: Naruto Next Generations,Boruto: Naruto Next Generations,Boruto: Naruto Next Generations,28,28,221,2021,fall,Sunday
48926,201,"Komi-san wa, Komyushou desu.",Komi Can’t Communicate,,26,8,3,2021,fall,
40351,201,Pocket Monsters (2019),,Pocket Monsters (2019),25,12,84,2021,fall,Sunday
48492,201,SCARLET NEXUS,Scarlet Nexus,,24,5,18,2021,fall,
49505,201,Deji Meets Girl,,,19,2,3,2021,fall,
49123,201,BanG Dream! Garupa☆Pico Fever!,,,18,2,4,2021,fall,
49505,201,Deji Meets Girl,,,15,2,2,2021,fall,
33737,201,Megaton-kyuu Musashi,,,14,3,4,2021,fall,
38440,201,Shikizakura,Shikizakura,,14,3,3,2021,fall,
49285,201,Waccha PriMagi!,Waccha PriMagi!,,10,3,4,2021,fall,
48641,201,Obey Me!,Obey Me!,,9,3,7,2021,fall,
48680,201,Tesla Note,Tesla Note,,5,13,4,2021,fall,
48862,201,Cardfight!! Vanguard: overDress Season 2,Cardfight!! Vanguard overDress Season 2,,2,1,4,2021,winter,
44273,201,Mewkledreamy Mix!,,,1,1,13,2021,fall,
45576,202,Mushoku Tensei: Isekai Ittara Honki Dasu Part 2,Mushoku Tensei: Jobless Reincarnation Part 2,,7448,2595,5,2021,fall,
48569,202,86: Eighty Six Part 2,86 EIGHTY-SIX Season 2,,5278,1245,5,2021,fall,
40834,202,Ousama Ranking,Ranking of Kings,,2659,465,4,2021,fall,
48483,202,Mieruko-chan,Mieruko-chan,,2343,415,5,2021,fall,
47790,202,"Sekai Saikou no Ansatsusha, Isekai Kizoku ni Tensei suru",The World's Finest Assassin Gets Reincarnated in Another World as an Aristocrat,,2245,567,5,2021,fall,
48556,202,takt op.Destiny,takt op.Destiny,,1944,403,5,2021,fall,
48926,202,"Komi-san wa, Komyushou desu.",Komi Can’t Communicate,,1749,194,3,2021,fall,
48761,202,Saihate no Paladin,The Faraway Paladin,,1583,277,4,2021,fall,
44037,202,"Shin no Nakama janai to Yuusha no Party wo Oidasareta node, Henkyou de Slow Life suru Koto ni shimashita","Banished from the Hero’s Party, I Decided to Live a Quiet Life in the Countryside",,1294,381,5,2021,fall,
42351,202,Senpai ga Uzai Kouhai no Hanashi,My Senpai is Annoying,,1079,166,4,2021,fall,
48471,202,Tsuki to Laika to Nosferatu,Irina: The Vampire Cosmonaut,,770,114,5,2021,fall,
48753,202,Jahy-sama wa Kujikenai!,The Great Jahy Will Not Be Defeated!,,763,58,13,2021,fall,
46093,202,Shiroi Suna no Aquatope,The aquatope on white sand,,758,153,18,2021,fall,
44961,202,Platinum End,Platinum End,,586,179,5,2021,fall,
45055,202,Taishou Otome Otogibanashi,Taisho Otome Fairy Tale,,519,113,4,2021,fall,
49605,202,"Ganbare, Douki-chan",,,429,46,7,2021,fall,
49738,202,Heike Monogatari,The Heike Story,,406,57,8,2021,fall,
44940,202,World Trigger 3rd Season,World Trigger Season 3,,402,99,4,2021,spring,
38192,202,Sakugan!!,SAKUGAN,,388,104,5,2021,fall,
48804,202,Isekai Shokudou 2,Restaurant to Another World 2,,361,142,5,2021,winter,
46352,202,Blue Period,Blue Period,,321,35,6,2021,fall,
41833,202,Kyuuketsuki Sugu Shinu,The Vampire Dies in No Time,,318,31,5,2021,fall,
46985,202,Shinka no Mi: Shiranai Uchi ni Kachigumi Jinsei,"The Fruit of Evolution: Before I Knew It, My Life Had It Made",,271,71,5,2021,fall,
49854,202,Getsuyoubi no Tawawa 2,Tawawa on Monday 2,,239,26,7,2021,winter,
40608,202,Muv-Luv Alternative,Muv-Luv Alternative,,215,52,5,2021,fall,
42587,202,Yuuki Yuuna wa Yuusha de Aru: Dai-Mankai no Shou,Yuki Yuna is a Hero: The Great Mankai Chapter,,180,104,5,2021,fall,
00021,202,One Piece,One Piece,One Piece,164,29,997,2021,fall,Sunday
44275,202,SELECTION PROJECT,Selection Project,,162,63,5,2021,fall,
44274,202,Puraore!: PRIDE OF ORANGE,PuraOre! ~Pride of Orange~,,139,46,5,2021,fall,
49515,202,Digimon Ghost Game,Digimon Ghost Game,,131,31,4,2021,fall,
49263,202,Yakunara Mug Cup Mo: Niban Kama,Let's Make a Mug Too 2,,124,28,5,2021,fall,
48644,202,Gyakuten Sekai no Denchi Shoujo,RUMBLE GARANNDOLL,,107,40,4,2021,fall,
49040,202,Lupin III: Part VI,LUPIN THE 3rd PART 6,,106,21,3,2021,fall,
48466,202,Kyoukai Senki,AMAIM Warrior at the Borderline,,103,20,5,2021,fall,
40906,202,Dragon Quest: Dai no Daibouken,Dragon Quest: The Adventure of Dai,,95,39,55,2021,fall,
42205,202,SHAMAN KING (2021),SHAMAN KING (2021),,86,8,30,2021,fall,
48775,202,Kaginado,KAGINADO,,70,28,4,2021,fall,
48858,202,180-byou de Kimi no Mimi wo Shiawase ni Dekiru ka?,,,63,8,2,2021,fall,
44387,202,Sankaku Mado no Sotogawa wa Yoru,The Night Beyond the Tricornered Window,,56,15,5,2021,fall,
48776,202,Build Divide: Code Black,BUILD-DIVIDE -#000000- CODE BLACK,,54,19,4,2021,fall,
48505,202,Hanyou no Yashahime: Ni no Shou,Yashahime: Princess Half-Demon - The Second Act,,48,30,5,2021,fall,
49123,202,BanG Dream! Garupa☆Pico Fever!,,,45,6,5,2021,fall,
48567,202,Visual Prison,VISUAL PRISON,,44,14,4,2021,fall,
48492,202,SCARLET NEXUS,Scarlet Nexus,,41,15,19,2021,fall,
34566,202,Boruto: Naruto Next Generations,Boruto: Naruto Next Generations,Boruto: Naruto Next Generations,38,29,222,2021,fall,Sunday
42205,202,SHAMAN KING (2021),SHAMAN KING (2021),,36,12,29,2021,fall,
49505,202,Deji Meets Girl,,,35,3,5,2021,fall,
44191,202,Tropical-Rouge! Precure,Tropical-Rouge! Pretty Cure,,31,15,35,2021,fall,
45961,202,Assault Lily: FRUITS,,,30,3,8,2021,fall,
39893,202,MUTEKING THE Dancing HERO,MUTEKING THE Dancing HERO,,26,8,5,2021,fall,
40351,202,Pocket Monsters (2019),,Pocket Monsters (2019),25,5,85,2021,fall,Sunday
38440,202,Shikizakura,Shikizakura,,21,8,4,2021,fall,
48680,202,Tesla Note,Tesla Note,,15,7,5,2021,fall,
49292,202,Deep Insanity: THE LOST CHILD,Deep Insanity THE LOST CHILD,,10,4,4,2021,fall,
33737,202,Megaton-kyuu Musashi,,,8,0,5,2021,fall,
49285,202,Waccha PriMagi!,Waccha PriMagi!,,5,4,5,2021,fall,
48862,202,Cardfight!! Vanguard: overDress Season 2,Cardfight!! Vanguard overDress Season 2,,1,1,5,2021,winter,
45576,203,Mushoku Tensei: Isekai Ittara Honki Dasu Part 2,Mushoku Tensei: Jobless Reincarnation Part 2,,8167,1962,6,2021,fall,
48569,203,86: Eighty Six Part 2,86 EIGHTY-SIX Season 2,,5010,1170,6,2021,fall,
40834,203,Ousama Ranking,Ranking of Kings,,3121,690,5,2021,fall,
48483,203,Mieruko-chan,Mieruko-chan,,2660,474,6,2021,fall,
47790,203,"Sekai Saikou no Ansatsusha, Isekai Kizoku ni Tensei suru",The World's Finest Assassin Gets Reincarnated in Another World as an Aristocrat,,2277,713,6,2021,fall,
48556,203,takt op.Destiny,takt op.Destiny,,1699,262,6,2021,fall,
48761,203,Saihate no Paladin,The Faraway Paladin,,1662,246,5,2021,fall,
48926,203,"Komi-san wa, Komyushou desu.",Komi Can’t Communicate,,1429,233,4,2021,fall,
44037,203,"Shin no Nakama janai to Yuusha no Party wo Oidasareta node, Henkyou de Slow Life suru Koto ni shimashita","Banished from the Hero’s Party, I Decided to Live a Quiet Life in the Countryside",,1231,284,6,2021,fall,
42351,203,Senpai ga Uzai Kouhai no Hanashi,My Senpai is Annoying,,1109,270,5,2021,fall,
49926,203,Kimetsu no Yaiba 2,Demon Slayer: Kimetsu no Yaiba 2,,930,90,4,2021,fall,
48471,203,Tsuki to Laika to Nosferatu,Irina: The Vampire Cosmonaut,,777,180,6,2021,fall,
48753,203,Jahy-sama wa Kujikenai!,The Great Jahy Will Not Be Defeated!,,763,116,14,2021,fall,
46093,203,Shiroi Suna no Aquatope,The aquatope on white sand,,696,93,19,2021,fall,
45055,203,Taishou Otome Otogibanashi,Taisho Otome Fairy Tale,,507,110,5,2021,fall,
44961,203,Platinum End,Platinum End,,496,243,6,2021,fall,
49605,203,"Ganbare, Douki-chan",,,436,37,8,2021,fall,
49738,203,Heike Monogatari,The Heike Story,,423,96,9,2021,fall,
44940,203,World Trigger 3rd Season,World Trigger Season 3,,419,123,5,2021,spring,
41833,203,Kyuuketsuki Sugu Shinu,The Vampire Dies in No Time,,321,74,6,2021,fall,
38192,203,Sakugan!!,SAKUGAN,,316,66,6,2021,fall,
48804,203,Isekai Shokudou 2,Restaurant to Another World 2,,303,102,6,2021,winter,
46352,203,Blue Period,Blue Period,,277,32,7,2021,fall,
46985,203,Shinka no Mi: Shiranai Uchi ni Kachigumi Jinsei,"The Fruit of Evolution: Before I Knew It, My Life Had It Made",,267,108,6,2021,fall,
00021,203,One Piece,One Piece,One Piece,263,44,998,2021,fall,Sunday
49854,203,Getsuyoubi no Tawawa 2,Tawawa on Monday 2,,225,27,8,2021,winter,
40608,203,Muv-Luv Alternative,Muv-Luv Alternative,,220,97,6,2021,fall,
44274,203,Puraore!: PRIDE OF ORANGE,PuraOre! ~Pride of Orange~,,153,86,6,2021,fall,
44275,203,SELECTION PROJECT,Selection Project,,151,59,6,2021,fall,
42587,203,Yuuki Yuuna wa Yuusha de Aru: Dai-Mankai no Shou,Yuki Yuna is a Hero: The Great Mankai Chapter,,143,39,6,2021,fall,
49515,203,Digimon Ghost Game,Digimon Ghost Game,,118,26,5,2021,fall,
49040,203,Lupin III: Part VI,LUPIN THE 3rd PART 6,,116,29,4,2021,fall,
48644,203,Gyakuten Sekai no Denchi Shoujo,RUMBLE GARANNDOLL,,97,22,5,2021,fall,
49263,203,Yakunara Mug Cup Mo: Niban Kama,Let's Make a Mug Too 2,,94,21,6,2021,fall,
48775,203,Kaginado,KAGINADO,,76,38,5,2021,fall,
40906,203,Dragon Quest: Dai no Daibouken,Dragon Quest: The Adventure of Dai,,74,57,56,2021,fall,
48466,203,Kyoukai Senki,AMAIM Warrior at the Borderline,,71,20,6,2021,fall,
44387,203,Sankaku Mado no Sotogawa wa Yoru,The Night Beyond the Tricornered Window,,48,9,6,2021,fall,
34566,203,Boruto: Naruto Next Generations,Boruto: Naruto Next Generations,Boruto: Naruto Next Generations,46,19,223,2021,fall,Sunday
42205,203,SHAMAN KING (2021),SHAMAN KING (2021),,45,7,31,2021,fall,
40351,203,Pocket Monsters (2019),,Pocket Monsters (2019),42,6,86,2021,fall,Sunday
45961,203,Assault Lily: FRUITS,,,33,9,9,2021,fall,
48776,203,Build Divide: Code Black,BUILD-DIVIDE -#000000- CODE BLACK,,30,5,5,2021,fall,
39893,203,MUTEKING THE Dancing HERO,MUTEKING THE Dancing HERO,,26,6,6,2021,fall,
49292,203,Deep Insanity: THE LOST CHILD,Deep Insanity THE LOST CHILD,,21,7,5,2021,fall,
49123,203,BanG Dream! Garupa☆Pico Fever!,,,21,3,6,2021,fall,
48567,203,Visual Prison,VISUAL PRISON,,19,7,5,2021,fall,
48492,203,SCARLET NEXUS,Scarlet Nexus,,17,19,20,2021,fall,
49505,203,Deji Meets Girl,,,16,2,6,2021,fall,
48641,203,Obey Me!,Obey Me!,,14,2,8,2021,fall,
49285,203,Waccha PriMagi!,Waccha PriMagi!,,13,1,6,2021,fall,
33737,203,Megaton-kyuu Musashi,,,13,1,6,2021,fall,
48505,203,Hanyou no Yashahime: Ni no Shou,Yashahime: Princess Half-Demon - The Second Act,,12,15,6,2021,fall,
38440,203,Shikizakura,Shikizakura,,10,2,5,2021,fall,
48680,203,Tesla Note,Tesla Note,,5,5,6,2021,fall,
48862,203,Cardfight!! Vanguard: overDress Season 2,Cardfight!! Vanguard overDress Season 2,,2,1,6,2021,winter,
45576,204,Mushoku Tensei: Isekai Ittara Honki Dasu Part 2,Mushoku Tensei: Jobless Reincarnation Part 2,,6442,1096,7,2021,fall,
47790,204,"Sekai Saikou no Ansatsusha, Isekai Kizoku ni Tensei suru",The World's Finest Assassin Gets Reincarnated in Another World as an Aristocrat,,2886,886,7,2021,fall,
40834,204,Ousama Ranking,Ranking of Kings,,2625,433,6,2021,fall,
48483,204,Mieruko-chan,Mieruko-chan,,2149,458,7,2021,fall,
48556,204,takt op.Destiny,takt op.Destiny,,1622,210,7,2021,fall,
48761,204,Saihate no Paladin,The Faraway Paladin,,1453,310,6,2021,fall,
48926,204,"Komi-san wa, Komyushou desu.",Komi Can’t Communicate,,1191,100,5,2021,fall,
44037,204,"Shin no Nakama janai to Yuusha no Party wo Oidasareta node, Henkyou de Slow Life suru Koto ni shimashita","Banished from the Hero’s Party, I Decided to Live a Quiet Life in the Countryside",,1183,286,7,2021,fall,
42351,204,Senpai ga Uzai Kouhai no Hanashi,My Senpai is Annoying,,1048,178,6,2021,fall,
49926,204,Kimetsu no Yaiba 2,Demon Slayer: Kimetsu no Yaiba 2,,877,114,5,2021,fall,
46093,204,Shiroi Suna no Aquatope,The aquatope on white sand,,757,253,20,2021,fall,
48471,204,Tsuki to Laika to Nosferatu,Irina: The Vampire Cosmonaut,,729,153,7,2021,fall,
48753,204,Jahy-sama wa Kujikenai!,The Great Jahy Will Not Be Defeated!,,670,51,15,2021,fall,
45055,204,Taishou Otome Otogibanashi,Taisho Otome Fairy Tale,,505,134,6,2021,fall,
49605,204,"Ganbare, Douki-chan",,,449,38,9,2021,fall,
00021,204,One Piece,One Piece,One Piece,434,65,999,2021,fall,Sunday
49738,204,Heike Monogatari,The Heike Story,,418,74,10,2021,fall,
46352,204,Blue Period,Blue Period,,410,52,8,2021,fall,
44961,204,Platinum End,Platinum End,,397,232,7,2021,fall,
41833,204,Kyuuketsuki Sugu Shinu,The Vampire Dies in No Time,,374,55,7,2021,fall,
44940,204,World Trigger 3rd Season,World Trigger Season 3,,358,67,6,2021,spring,
48804,204,Isekai Shokudou 2,Restaurant to Another World 2,,306,83,7,2021,winter,
46985,204,Shinka no Mi: Shiranai Uchi ni Kachigumi Jinsei,"The Fruit of Evolution: Before I Knew It, My Life Had It Made",,282,99,7,2021,fall,
38192,204,Sakugan!!,SAKUGAN,,258,65,7,2021,fall,
49854,204,Getsuyoubi no Tawawa 2,Tawawa on Monday 2,,230,26,9,2021,winter,
42587,204,Yuuki Yuuna wa Yuusha de Aru: Dai-Mankai no Shou,Yuki Yuna is a Hero: The Great Mankai Chapter,,175,44,7,2021,fall,
44275,204,SELECTION PROJECT,Selection Project,,170,86,7,2021,fall,
40608,204,Muv-Luv Alternative,Muv-Luv Alternative,,136,66,7,2021,fall,
49263,204,Yakunara Mug Cup Mo: Niban Kama,Let's Make a Mug Too 2,,114,23,7,2021,fall,
44274,204,Puraore!: PRIDE OF ORANGE,PuraOre! ~Pride of Orange~,,112,37,7,2021,fall,
40906,204,Dragon Quest: Dai no Daibouken,Dragon Quest: The Adventure of Dai,,99,41,57,2021,fall,
48644,204,Gyakuten Sekai no Denchi Shoujo,RUMBLE GARANNDOLL,,99,42,6,2021,fall,
49040,204,Lupin III: Part VI,LUPIN THE 3rd PART 6,,93,25,5,2021,fall,
48466,204,Kyoukai Senki,AMAIM Warrior at the Borderline,,88,57,7,2021,fall,
49515,204,Digimon Ghost Game,Digimon Ghost Game,,78,17,6,2021,fall,
48775,204,Kaginado,KAGINADO,,76,41,6,2021,fall,
42205,204,SHAMAN KING (2021),SHAMAN KING (2021),,59,9,32,2021,fall,
48776,204,Build Divide: Code Black,BUILD-DIVIDE -#000000- CODE BLACK,,44,10,6,2021,fall,
48505,204,Hanyou no Yashahime: Ni no Shou,Yashahime: Princess Half-Demon - The Second Act,,39,8,7,2021,fall,
39893,204,MUTEKING THE Dancing HERO,MUTEKING THE Dancing HERO,,39,10,7,2021,fall,
38749,204,BLADE RUNNER: BLACK LOTUS,Blade Runner: Black Lotus,,39,7,1,2021,fall,
48567,204,Visual Prison,VISUAL PRISON,,36,10,6,2021,fall,
44387,204,Sankaku Mado no Sotogawa wa Yoru,The Night Beyond the Tricornered Window,,36,23,7,2021,fall,
48492,204,SCARLET NEXUS,Scarlet Nexus,,36,15,21,2021,fall,
34566,204,Boruto: Naruto Next Generations,Boruto: Naruto Next Generations,Boruto: Naruto Next Generations,29,22,224,2021,fall,Sunday
49505,204,Deji Meets Girl,,,28,5,7,2021,fall,
44191,204,Tropical-Rouge! Precure,Tropical-Rouge! Pretty Cure,,23,5,36,2021,fall,
40351,204,Pocket Monsters (2019),,Pocket Monsters (2019),22,4,87,2021,fall,Sunday
49292,204,Deep Insanity: THE LOST CHILD,Deep Insanity THE LOST CHILD,,18,14,6,2021,fall,
38749,204,BLADE RUNNER: BLACK LOTUS,Blade Runner: Black Lotus,,17,10,2,2021,fall,
49123,204,BanG Dream! Garupa☆Pico Fever!,,,17,1,7,2021,fall,
38440,204,Shikizakura,Shikizakura,,14,3,6,2021,fall,
33737,204,Megaton-kyuu Musashi,,,6,4,7,2021,fall,
